CustomerID,Age,Gender,Senior_Citizen,Partner,Dependents,Tenure_Months,Contract,Paperless_Billing,Payment_Method,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Monthly_Charges,Total_Charges,Churn
CUST_04573,49,Male,0,Yes,No,53,Two year,No,Credit card,Yes,No,Fiber optic,Yes,No,No internet service,No,No,Yes,105.2,5571.11,No
CUST_04574,32,Male,0,No,No,40,One year,No,Bank transfer,Yes,No phone service,DSL,No,Yes,No,No internet service,No,No,80.75,3246.21,Yes
CUST_04575,31,Male,0,Yes,Yes,39,Two year,Yes,Bank transfer,Yes,No,No,No,No,No,No,No internet service,No,42.9,1651.38,No
CUST_04576,37,Female,0,No,No,10,Month-to-month,Yes,Bank transfer,Yes,No,DSL,No,No internet service,No,No,Yes,Yes,94.34,962.63,Yes
CUST_04577,25,Female,0,No,No,29,Month-to-month,Yes,Bank transfer,Yes,Yes,DSL,No,No,Yes,Yes,No,No,90.71,2639.78,Yes
CUST_04578,61,Female,0,No,No,40,Two year,No,Bank transfer,No,No,No,No,Yes,No internet service,No internet service,Yes,Yes,46.47,1871.08,No
CUST_04579,33,Female,1,No,No,30,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,No,Yes,No,No internet service,No,No,95.79,2922.69,Yes
CUST_04580,49,Female,0,No,No,2,Month-to-month,No,Mailed check,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,No,No internet service,86.51,196.01,No
CUST_04581,42,Male,0,Yes,No,28,Month-to-month,No,Electronic check,Yes,No,No,No,No,No,No,No,No internet service,46.23,1199.44,Yes
CUST_04582,28,Male,1,No,No,47,Month-to-month,No,Bank transfer,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Yes,No internet service,106.29,5031.05,No
CUST_04583,39,Female,1,No,No,32,One year,No,Electronic check,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No,106.32,3463.92,No
CUST_04584,49,Female,0,No,No,32,Month-to-month,Yes,Bank transfer,Yes,No,DSL,Yes,Yes,No,No,No internet service,No internet service,74.93,2459.77,No
CUST_04585,37,Male,1,No,No,27,Month-to-month,Yes,Credit card,Yes,No,DSL,No,No,No,Yes,Yes,Yes,75.02,2094.82,Yes
CUST_04586,54,Female,0,Yes,Yes,54,Month-to-month,Yes,Bank transfer,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,102.35,5546.15,Yes
CUST_04587,52,Male,0,No,No,56,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,Yes,119.28,6687.36,No
CUST_04588,51,Female,0,No,No,31,Two year,Yes,Electronic check,Yes,No,DSL,Yes,Yes,No internet service,No,Yes,No,76.16,2336.3,No
CUST_04589,34,Male,1,Yes,No,24,One year,Yes,Electronic check,Yes,No,DSL,No,No,No internet service,No,No,Yes,71.34,1640.95,Yes
CUST_04590,27,Female,0,Yes,No,35,Month-to-month,No,Credit card,Yes,Yes,No,No,No,Yes,No,No internet service,No,62.72,2214.77,No
CUST_04591,32,Female,0,No,Yes,30,Month-to-month,No,Bank transfer,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No internet service,Yes,102.39,3068.54,No
CUST_04592,42,Male,0,Yes,No,55,Month-to-month,No,Mailed check,Yes,Yes,No,Yes,No,No,No internet service,Yes,Yes,85.17,4640.99,Yes
CUST_04593,46,Male,0,Yes,Yes,64,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,No internet service,105.27,6778.54,Yes
CUST_04594,18,Female,0,Yes,Yes,33,One year,Yes,Credit card,Yes,No,No,No,Yes,No,Yes,No,No,66.63,2161.54,No
CUST_04595,39,Female,0,No,No,46,Month-to-month,Yes,Mailed check,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,No,107.59,4977.34,Yes
CUST_04596,41,Male,1,No,No,33,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,103.29,3407.98,Yes
CUST_04597,36,Female,0,Yes,No,68,One year,No,Electronic check,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,95.91,6585.94,Yes
CUST_04598,55,Male,0,No,Yes,64,One year,Yes,Electronic check,No,No,DSL,Yes,Yes,Yes,No,No,No,61.44,4016.46,Yes
CUST_04599,45,Male,0,No,No,30,One year,Yes,Electronic check,Yes,Yes,No,No,No,No,No internet service,Yes,No,68.76,2098.36,No
CUST_04600,55,Female,1,Yes,No,29,One year,Yes,Bank transfer,Yes,No,No,No,Yes,No,No internet service,Yes,No internet service,52.04,1463.03,No
CUST_04601,37,Male,0,Yes,Yes,62,Month-to-month,No,Electronic check,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,114.28,7072.67,Yes
CUST_04602,51,Male,0,No,No,30,Month-to-month,No,Electronic check,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,104.49,3162.89,Yes
CUST_04603,59,Female,1,Yes,Yes,12,Month-to-month,No,Mailed check,Yes,No,No,No,No,Yes,No,Yes,Yes,68.09,802.28,Yes
CUST_04604,55,Male,0,No,No,67,Month-to-month,No,Bank transfer,Yes,No,No,No,Yes,No,Yes,No internet service,No,56.99,3874.97,No
CUST_04605,26,Male,0,Yes,No,15,Month-to-month,Yes,Electronic check,Yes,No,DSL,Yes,No internet service,No,Yes,No,Yes,89.57,1337.78,Yes
CUST_04606,36,Male,0,Yes,No,10,Two year,No,Mailed check,Yes,No,DSL,No,Yes,No,Yes,Yes,No,83.34,859.26,No
CUST_04607,35,Male,1,No,No,61,One year,No,Electronic check,Yes,No,DSL,No,No,Yes,No internet service,No,Yes,85.49,5247.84,Yes
CUST_04608,45,Female,0,Yes,No,23,Month-to-month,No,Credit card,Yes,No,Fiber optic,No internet service,No,No,No,Yes,No internet service,94.32,2198.34,Yes
CUST_04609,48,Male,0,No,No,11,Month-to-month,No,Credit card,No,No phone service,Fiber optic,No,No,No,No internet service,No,No,76.43,799.29,Yes
CUST_04610,29,Female,1,Yes,No,16,One year,Yes,Credit card,Yes,No,DSL,Yes,No,No internet service,No internet service,Yes,No,83.83,1415.77,Yes
CUST_04611,40,Male,0,Yes,No,49,Month-to-month,No,Bank transfer,Yes,Yes,DSL,No,No,Yes,No,No internet service,No,84.28,4138.48,Yes
CUST_04612,18,Female,0,Yes,No,14,Month-to-month,Yes,Bank transfer,Yes,Yes,No,No,Yes,No,No internet service,Yes,No,67.98,938.51,Yes
CUST_04613,57,Male,0,Yes,No,6,One year,Yes,Bank transfer,No,Yes,Fiber optic,No,Yes,No,Yes,No,No internet service,94.41,492.49,Yes
CUST_04614,33,Female,0,Yes,Yes,42,Month-to-month,Yes,Credit card,Yes,Yes,No,Yes,No internet service,Yes,Yes,No,No,71.11,2913.17,Yes
CUST_04615,40,Male,0,Yes,Yes,17,Month-to-month,No,Credit card,Yes,No,No,No,Yes,No,No,No internet service,No,53.16,873.46,Yes
CUST_04616,36,Male,0,No,No,42,Month-to-month,No,Mailed check,Yes,Yes,No,No,No,No,No internet service,Yes,No internet service,53.22,2203.62,No
CUST_04617,53,Male,1,No,Yes,10,Two year,No,Bank transfer,Yes,No,DSL,No,No,Yes,No,Yes,Yes,89.13,827.76,No
CUST_04618,18,Male,0,Yes,No,46,Two year,Yes,Electronic check,Yes,Yes,DSL,No internet service,No,No,Yes,Yes,Yes,96.83,4427.89,No
CUST_04619,39,Female,0,No,No,49,Two year,Yes,Bank transfer,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,117.03,5784.34,No
CUST_04620,38,Female,0,Yes,No,9,Month-to-month,No,Bank transfer,Yes,No,Fiber optic,Yes,No,No internet service,No,Yes,Yes,114.0,1045.04,Yes
CUST_04621,34,Male,0,Yes,No,39,Two year,Yes,Credit card,No,No,Fiber optic,No,No,No,No,No,Yes,77.38,2958.93,Yes
CUST_04622,60,Female,0,No,No,2,Two year,Yes,Credit card,Yes,No,DSL,No,No internet service,No,Yes,No,No,87.08,225.82,No
CUST_04623,29,Male,1,Yes,Yes,68,Month-to-month,Yes,Mailed check,No,No phone service,DSL,Yes,No,No internet service,No,Yes,Yes,69.96,4807.86,Yes
CUST_04624,49,Male,0,Yes,No,52,Month-to-month,Yes,Credit card,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,No internet service,86.47,4418.94,Yes
CUST_04625,44,Female,1,Yes,No,11,One year,Yes,Credit card,Yes,No,DSL,No,No,No internet service,Yes,Yes,Yes,90.52,1065.15,No
CUST_04626,55,Female,0,No,Yes,37,Two year,Yes,Credit card,Yes,Yes,No,No,Yes,No internet service,Yes,No,Yes,64.31,2412.15,No
CUST_04627,31,Female,0,No,Yes,72,Two year,No,Bank transfer,Yes,Yes,No,No internet service,No internet service,No internet service,No,No internet service,No,56.69,4132.71,No
CUST_04628,31,Male,0,Yes,Yes,22,Month-to-month,No,Bank transfer,Yes,No phone service,DSL,No,No internet service,Yes,Yes,No internet service,Yes,87.36,1873.34,Yes
CUST_04629,53,Male,0,Yes,Yes,52,Two year,No,Mailed check,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,No,108.76,5639.07,No
CUST_04630,45,Female,0,No,Yes,5,Month-to-month,Yes,Electronic check,Yes,No,DSL,No,No internet service,No,Yes,No,No internet service,68.96,320.64,Yes
CUST_04631,21,Male,0,No,No,2,Month-to-month,No,Electronic check,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,120.0,204.39,Yes
CUST_04632,33,Female,0,Yes,No,5,Two year,Yes,Electronic check,No,Yes,Fiber optic,No internet service,Yes,No,No,Yes,Yes,106.78,500.48,Yes
CUST_04633,44,Female,0,Yes,No,32,Two year,Yes,Credit card,Yes,Yes,DSL,Yes,No,No,No internet service,No,No,81.17,2551.57,No
CUST_04634,50,Female,0,Yes,Yes,19,One year,Yes,Bank transfer,Yes,No,Fiber optic,No internet service,No,No,Yes,No,No internet service,89.72,1735.27,No
CUST_04635,31,Female,0,Yes,No,4,Two year,No,Credit card,Yes,No,No,No,No,No internet service,No,Yes,Yes,59.32,246.77,Yes
CUST_04636,18,Female,0,No,No,46,One year,Yes,Mailed check,No,No,DSL,Yes,No internet service,No,No internet service,Yes,No internet service,64.07,3002.45,No
CUST_04637,46,Female,0,Yes,No,26,Month-to-month,Yes,Electronic check,Yes,No,DSL,Yes,No,No internet service,No internet service,Yes,No,81.55,2000.15,No
CUST_04638,25,Male,0,Yes,No,50,Two year,Yes,Electronic check,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,105.84,5312.13,No
CUST_04639,18,Male,0,No,No,26,Two year,No,Electronic check,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,104.94,2698.0,No
CUST_04640,18,Female,0,No,No,71,Month-to-month,No,Credit card,Yes,No,No,No internet service,No internet service,No,Yes,No,Yes,58.29,4114.85,Yes
CUST_04641,49,Female,0,No,No,32,Month-to-month,No,Bank transfer,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,112.41,3582.92,Yes
CUST_04642,41,Female,0,Yes,Yes,44,Month-to-month,Yes,Mailed check,No,No,Fiber optic,No,No internet service,No,No,No internet service,No,82.79,3760.81,Yes
CUST_04643,37,Male,0,No,No,26,Two year,No,Bank transfer,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No,No,91.65,2346.25,No
CUST_04644,56,Female,1,No,No,61,Two year,No,Credit card,Yes,No,DSL,No,Yes,No,No,No,No,72.27,4437.6,No
CUST_04645,47,Female,0,Yes,Yes,51,Two year,Yes,Electronic check,Yes,No,DSL,No,No internet service,Yes,Yes,Yes,Yes,98.37,5105.78,Yes
CUST_04646,59,Female,0,No,No,59,Month-to-month,No,Credit card,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,97.71,5704.87,Yes
CUST_04647,23,Male,0,No,No,38,One year,Yes,Bank transfer,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,79.02,3000.17,No
CUST_04648,39,Female,0,No,No,26,Two year,Yes,Credit card,Yes,No phone service,No,No,No,No,No,No,No,41.86,1022.7,No
CUST_04649,20,Male,0,No,Yes,45,Month-to-month,Yes,Mailed check,Yes,No,Fiber optic,No,No,No,No,No,Yes,106.88,4771.28,Yes
CUST_04650,37,Male,1,Yes,Yes,31,One year,Yes,Electronic check,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,95.39,2980.1,Yes
CUST_04651,37,Female,0,Yes,No,70,Month-to-month,Yes,Bank transfer,Yes,No,DSL,No,No,Yes,No internet service,Yes,Yes,88.38,6184.12,Yes
CUST_04652,47,Male,0,Yes,No,45,One year,No,Electronic check,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No,92.59,4083.42,No
CUST_04653,40,Male,0,No,No,31,One year,Yes,Credit card,Yes,No,DSL,No,No internet service,No,No,Yes,No,78.84,2472.04,No
CUST_04654,47,Male,0,Yes,No,61,Two year,Yes,Bank transfer,Yes,No,DSL,Yes,No internet service,No,No internet service,Yes,Yes,91.94,5698.07,No
CUST_04655,48,Female,1,No,No,48,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No internet service,108.06,5215.19,Yes
CUST_04656,65,Male,0,Yes,No,45,Month-to-month,Yes,Electronic check,Yes,Yes,DSL,No,No internet service,No internet service,Yes,No,Yes,91.84,4107.6,No
CUST_04657,36,Female,0,Yes,No,60,Two year,No,Credit card,Yes,No,No,No,No,No internet service,No internet service,Yes,No internet service,53.99,3189.36,No
CUST_04658,28,Female,0,No,No,61,Month-to-month,Yes,Credit card,Yes,Yes,No,No internet service,No internet service,Yes,No,No,No,64.7,3949.39,Yes
CUST_04659,42,Female,0,Yes,No,52,Month-to-month,Yes,Credit card,Yes,Yes,DSL,No internet service,No internet service,No,Yes,Yes,No internet service,89.41,4596.4,No
CUST_04660,30,Male,0,No,Yes,52,Month-to-month,No,Mailed check,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,95.82,5044.53,Yes
CUST_04661,57,Female,1,No,No,62,Month-to-month,Yes,Credit card,Yes,Yes,DSL,No,No,Yes,No,No,No internet service,85.9,5314.77,Yes
CUST_04662,36,Male,0,Yes,No,26,Two year,No,Electronic check,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No,No,106.02,2676.18,Yes
CUST_04663,33,Male,0,Yes,No,67,One year,Yes,Electronic check,No,Yes,DSL,No internet service,No internet service,Yes,Yes,No,Yes,87.3,5825.44,No
CUST_04664,34,Male,0,Yes,No,49,One year,No,Mailed check,Yes,Yes,No,No,No,No,Yes,Yes,No,62.31,3023.15,Yes
CUST_04665,48,Male,0,No,No,44,One year,No,Credit card,Yes,Yes,No,No,Yes,Yes,No,No,No,61.01,2724.65,No
CUST_04666,38,Female,0,Yes,No,36,Month-to-month,No,Bank transfer,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,No,112.89,4086.35,No
CUST_04667,32,Female,0,No,No,53,Month-to-month,No,Electronic check,Yes,Yes,DSL,No,No,No,Yes,Yes,No,83.17,4414.9,No
CUST_04668,59,Male,0,Yes,No,44,Two year,No,Bank transfer,Yes,No,No,Yes,Yes,No,No,No,No internet service,51.29,2224.23,No
CUST_04669,29,Female,0,No,Yes,22,Month-to-month,Yes,Bank transfer,Yes,No,Fiber optic,No,No,Yes,No internet service,No,No,97.32,2055.7,Yes
CUST_04670,40,Female,1,No,Yes,2,Month-to-month,Yes,Bank transfer,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No,No,96.66,262.0,Yes
CUST_04671,47,Female,0,No,No,7,One year,No,Credit card,No,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,92.91,650.28,No
CUST_04672,20,Male,0,No,No,16,Month-to-month,Yes,Bank transfer,Yes,No,Fiber optic,Yes,No,No internet service,Yes,Yes,No internet service,106.72,1782.59,Yes
CUST_04673,45,Female,0,Yes,No,44,Month-to-month,Yes,Electronic check,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,90.36,3993.68,No
CUST_04674,27,Male,0,Yes,No,65,Month-to-month,Yes,Credit card,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,No internet service,94.85,6115.84,No
CUST_04675,49,Female,0,No,Yes,71,Two year,Yes,Electronic check,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No,97.26,6930.78,No
CUST_04676,28,Male,1,Yes,No,69,Month-to-month,No,Credit card,Yes,No,Fiber optic,No,No internet service,No,No,No,No internet service,96.72,6606.88,Yes
CUST_04677,48,Male,0,No,No,61,Month-to-month,No,Mailed check,Yes,Yes,No,No,No,Yes,Yes,No internet service,No internet service,70.09,4184.59,Yes
CUST_04678,53,Male,0,No,Yes,30,One year,Yes,Bank transfer,Yes,Yes,DSL,No,Yes,No,No,No,No,82.98,2526.65,No
CUST_04679,50,Female,0,No,Yes,42,Two year,No,Credit card,Yes,No,Fiber optic,Yes,No,Yes,No internet service,Yes,No,103.11,4298.84,Yes
CUST_04680,43,Male,0,Yes,No,25,Month-to-month,No,Mailed check,Yes,Yes,DSL,Yes,No,Yes,Yes,No internet service,No,106.6,2730.65,No
CUST_04681,37,Female,0,No,No,71,Month-to-month,Yes,Mailed check,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,109.72,7736.34,Yes
CUST_04682,33,Male,1,Yes,Yes,57,Month-to-month,Yes,Credit card,Yes,Yes,DSL,No,Yes,No,No internet service,No internet service,No,95.15,5505.61,No
CUST_04683,57,Female,0,Yes,No,32,Month-to-month,No,Electronic check,Yes,No,DSL,No,No,No,No,Yes,No internet service,67.39,2208.33,No
CUST_04684,31,Male,0,Yes,No,50,One year,Yes,Electronic check,Yes,No,Fiber optic,Yes,No,No,No,No,No internet service,89.12,4490.61,No
CUST_04685,27,Female,0,Yes,No,10,Month-to-month,Yes,Bank transfer,Yes,Yes,No,No,No,Yes,No,No internet service,Yes,67.58,666.13,Yes
CUST_04686,47,Male,0,Yes,No,22,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No,Yes,118.51,2616.13,Yes
CUST_04687,30,Male,0,Yes,No,41,One year,Yes,Electronic check,Yes,No,DSL,No,Yes,Yes,No internet service,No internet service,Yes,90.01,3739.63,Yes
CUST_04688,28,Male,1,No,Yes,47,One year,No,Credit card,No,Yes,DSL,No internet service,No,No internet service,No,No internet service,Yes,70.71,3339.18,No
CUST_04689,22,Female,0,Yes,Yes,14,Two year,No,Bank transfer,Yes,Yes,No,No,No,Yes,No,No internet service,No,63.62,934.5,Yes
CUST_04690,34,Male,1,No,No,3,One year,Yes,Credit card,Yes,No,DSL,No,Yes,No internet service,No,Yes,No,80.74,257.06,No
CUST_04691,39,Male,0,Yes,No,53,Month-to-month,No,Credit card,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No internet service,Yes,120.0,6335.0,Yes
CUST_04692,42,Male,0,Yes,No,16,Two year,Yes,Electronic check,Yes,Yes,DSL,Yes,No,No,Yes,No,No,92.65,1569.79,No
CUST_04693,51,Male,0,Yes,No,61,Month-to-month,Yes,Credit card,No,No phone service,DSL,No,No internet service,Yes,No,Yes,No internet service,61.52,3845.86,Yes
CUST_04694,46,Female,0,No,No,28,Month-to-month,No,Credit card,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,102.81,2940.83,Yes
CUST_04695,37,Male,1,Yes,Yes,35,Two year,Yes,Electronic check,Yes,No,No,No,No,No,No,No internet service,No,44.05,1553.31,No
CUST_04696,37,Male,0,Yes,No,2,Month-to-month,No,Credit card,Yes,No,DSL,No,Yes,No,No,No,No internet service,69.22,135.5,Yes
CUST_04697,46,Female,0,Yes,Yes,61,Month-to-month,No,Mailed check,Yes,Yes,DSL,No internet service,Yes,No,No,No,No,80.41,4958.25,Yes
CUST_04698,55,Female,0,Yes,No,56,Two year,Yes,Credit card,Yes,No,DSL,No internet service,Yes,Yes,No,No,Yes,85.74,4796.2,No
CUST_04699,41,Female,0,No,Yes,55,One year,No,Credit card,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No internet service,Yes,110.61,6023.04,Yes
CUST_04700,34,Male,0,Yes,Yes,18,Two year,Yes,Mailed check,Yes,No,Fiber optic,No,Yes,No internet service,No,No,Yes,105.93,1897.17,Yes
CUST_04701,28,Female,0,Yes,Yes,71,Two year,Yes,Mailed check,Yes,No,DSL,No,No,No internet service,Yes,Yes,Yes,92.44,6606.16,Yes
CUST_04702,22,Female,0,No,No,49,Month-to-month,No,Electronic check,Yes,No,DSL,No internet service,No,No internet service,No,No,Yes,70.31,3457.54,Yes
CUST_04703,47,Female,0,Yes,Yes,42,One year,No,Mailed check,Yes,No,DSL,No,No,Yes,No internet service,Yes,No,85.95,3609.51,No
CUST_04704,46,Male,0,No,No,7,Two year,Yes,Electronic check,No,Yes,Fiber optic,No,Yes,Yes,No internet service,No,Yes,97.53,644.49,Yes
CUST_04705,46,Male,0,No,No,4,Month-to-month,No,Credit card,Yes,No,DSL,Yes,No,Yes,No,No,No,80.12,252.42,No
CUST_04706,38,Male,1,No,No,43,One year,Yes,Bank transfer,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,112.6,4818.27,Yes
CUST_04707,56,Female,0,Yes,No,59,One year,Yes,Credit card,Yes,Yes,DSL,No internet service,No,Yes,No,No,No,91.26,5401.8,No
CUST_04708,34,Male,1,No,No,49,Month-to-month,No,Bank transfer,Yes,Yes,No,No,Yes,No,No,Yes,Yes,81.19,3948.41,Yes
CUST_04709,51,Female,0,Yes,No,60,Month-to-month,No,Electronic check,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No internet service,109.01,6545.86,Yes
CUST_04710,39,Female,0,No,No,6,Month-to-month,Yes,Bank transfer,No,No,DSL,No internet service,No,No internet service,Yes,Yes,No,64.92,418.8,Yes
CUST_04711,32,Female,0,Yes,No,20,Month-to-month,No,Electronic check,No,Yes,No,No internet service,Yes,No,No,No internet service,No,45.08,940.11,Yes
CUST_04712,47,Male,0,Yes,No,31,Month-to-month,No,Electronic check,Yes,No,No,No,No,Yes,No,No,Yes,58.63,1828.85,Yes
CUST_04713,44,Female,1,No,No,22,Two year,No,Bank transfer,Yes,No,DSL,No,Yes,No,Yes,No internet service,Yes,89.34,1896.21,No
CUST_04714,44,Female,0,Yes,No,32,Month-to-month,No,Credit card,Yes,Yes,No,No,No,Yes,No,Yes,No,61.78,1994.06,Yes
CUST_04715,40,Male,0,No,No,47,Month-to-month,No,Bank transfer,Yes,No,No,Yes,No,Yes,No internet service,Yes,No internet service,67.55,3166.24,No
CUST_04716,39,Female,0,No,No,34,Month-to-month,Yes,Electronic check,Yes,No phone service,Fiber optic,No,No internet service,No,No,Yes,No,100.73,3312.88,Yes
CUST_04717,68,Female,0,Yes,No,27,Two year,Yes,Credit card,Yes,Yes,DSL,No,No,No,No,No internet service,No,82.24,2205.11,Yes
CUST_04718,54,Female,0,Yes,Yes,44,Month-to-month,No,Electronic check,Yes,Yes,No,No internet service,No,No,No,No,No,46.44,2135.41,Yes
CUST_04719,48,Male,0,Yes,Yes,30,Two year,Yes,Electronic check,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,103.69,3116.97,Yes
CUST_04720,41,Female,0,No,No,33,One year,Yes,Credit card,No,No,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No internet service,85.83,2861.36,No
CUST_04721,52,Male,0,Yes,No,27,One year,Yes,Electronic check,Yes,No,Fiber optic,No,No internet service,No,No,No,Yes,91.22,2538.52,Yes
CUST_04722,46,Male,0,No,Yes,56,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,97.8,5488.18,No
CUST_04723,40,Female,0,No,No,23,Month-to-month,No,Mailed check,Yes,No phone service,No,No,No,No internet service,No,No internet service,Yes,47.89,1103.41,Yes
CUST_04724,36,Female,0,No,No,43,Month-to-month,Yes,Electronic check,Yes,Yes,No,Yes,Yes,Yes,No,No,No internet service,65.66,2750.59,Yes
CUST_04725,39,Female,0,No,No,54,Month-to-month,Yes,Electronic check,Yes,No,No,No,Yes,No,Yes,No,Yes,61.19,3302.27,No
CUST_04726,18,Female,0,No,No,68,Month-to-month,No,Bank transfer,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,111.59,7571.66,Yes
CUST_04727,42,Male,0,Yes,No,53,One year,No,Credit card,Yes,Yes,DSL,No,No,No,Yes,No internet service,Yes,92.61,4927.68,No
CUST_04728,34,Male,0,Yes,No,40,Month-to-month,Yes,Bank transfer,Yes,Yes,DSL,No,No internet service,No,Yes,No,No internet service,86.87,3452.33,Yes
CUST_04729,59,Female,0,Yes,No,60,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,Yes,Yes,120.0,7170.39,Yes
CUST_04730,40,Male,0,No,No,9,One year,No,Credit card,Yes,No,No,No,Yes,No internet service,No internet service,Yes,No internet service,54.21,374.47,Yes
CUST_04731,25,Female,0,No,No,10,Month-to-month,No,Credit card,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,120.0,1244.3,No
CUST_04732,39,Female,0,No,No,10,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No,100.37,950.88,Yes
CUST_04733,27,Female,1,No,No,30,Two year,Yes,Bank transfer,Yes,No,DSL,No,No,No,No,No,No,71.54,2176.93,No
CUST_04734,45,Female,1,Yes,Yes,10,Month-to-month,Yes,Mailed check,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No internet service,113.58,1195.47,Yes
CUST_04735,43,Male,0,Yes,Yes,58,Month-to-month,Yes,Bank transfer,Yes,No phone service,DSL,Yes,Yes,Yes,No,No,No,75.72,4352.12,Yes
CUST_04736,51,Male,0,Yes,No,36,Month-to-month,Yes,Credit card,Yes,Yes,No,Yes,Yes,No internet service,No internet service,No internet service,No,66.77,2484.02,No
CUST_04737,30,Female,1,Yes,No,44,Two year,No,Credit card,Yes,No,No,No,Yes,Yes,No internet service,No,Yes,70.59,3110.97,No
CUST_04738,40,Female,0,No,No,57,One year,Yes,Mailed check,Yes,Yes,DSL,No,No,Yes,No internet service,No internet service,No,85.02,4866.0,No
CUST_04739,23,Male,0,Yes,No,43,Month-to-month,No,Electronic check,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No,Yes,119.34,5111.53,No
CUST_04740,48,Male,0,No,No,23,One year,Yes,Electronic check,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,No,86.01,1950.95,Yes
CUST_04741,46,Male,0,No,Yes,4,Month-to-month,Yes,Mailed check,Yes,Yes,Fiber optic,No,No,No internet service,No,No internet service,No,100.49,313.37,Yes
CUST_04742,45,Female,0,Yes,No,12,Month-to-month,Yes,Bank transfer,Yes,No phone service,DSL,Yes,No internet service,Yes,Yes,No internet service,Yes,90.58,1183.8,No
CUST_04743,40,Male,1,Yes,No,49,One year,Yes,Credit card,Yes,No,No,No,No,No internet service,Yes,No,Yes,61.81,2920.15,No
CUST_04744,44,Female,0,Yes,No,24,Month-to-month,Yes,Electronic check,Yes,No,DSL,No internet service,No,No internet service,No internet service,No internet service,Yes,73.64,1689.96,Yes
CUST_04745,59,Female,0,Yes,Yes,13,Month-to-month,No,Bank transfer,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,100.32,1296.08,Yes
CUST_04746,36,Male,0,No,No,68,Month-to-month,No,Electronic check,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,Yes,Yes,100.85,6851.63,Yes
CUST_04747,41,Female,0,Yes,No,72,Two year,No,Credit card,Yes,No,DSL,Yes,Yes,Yes,Yes,No internet service,No,85.18,6050.65,No
